Error: URL not found or could not fetch data for AAPL
         468058 function calls (444107 primitive calls) in 0.778 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      460    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:158(__init__)
        1    0.000    0.000    0.003    0.003 __init__.py:71(search_function)
       10    0.000    0.000    0.000    0.000 events.py:157(cancel)
        6    0.000    0.000    0.000    0.000 selectors.py:238(register)
        1    0.000    0.000    0.001    0.001 selector_events.py:646(_sock_connect)
       36    0.000    0.000    0.000    0.000 {method 'groupdict' of 're.Match' objects}
        9    0.000    0.000    0.000    0.000 _connection.py:308(_get_io_object)
       10    0.000    0.000    0.000    0.000 __init__.py:1764(isEnabledFor)
      107    0.000    0.000    0.000    0.000 typing.py:351(_deduplicate)
       11    0.000    0.000    0.024    0.002 _client.py:1594(send)
       21    0.000    0.000    0.000    0.000 inspect.py:3014(__init__)
        8    0.000    0.000    0.000    0.000 _trace.py:12(__init__)
       12    0.000    0.000    0.077    0.006 financial_enhanced.py:6(fetch_financials)
       88    0.000    0.000    0.000    0.000 ipaddress.py:1213(_parse_octet)
       11    0.000    0.000    0.000    0.000 socket.py:100(_intenum_converter)
        4    0.000    0.000    0.000    0.000 {built-in method builtins.dir}
        3    0.000    0.000    0.001    0.000 anyio.py:98(connect_tcp)
        2    0.000    0.000    0.000    0.000 _asyncio.py:724(__aexit__)
       26    0.000    0.000    0.000    0.000 selectors.py:219(_fileobj_lookup)
       14    0.000    0.000    0.000    0.000 selectors.py:69(get)
        1    0.000    0.000    0.002    0.002 request.py:313(full_url)
       16    0.000    0.000    0.000    0.000 events.py:73(cancel)
  136/131    0.000    0.000    0.000    0.000 css_parser.py:375(_freeze_relations)
       77    0.000    0.000    0.000    0.000 css_types.py:267(__init__)
       28    0.000    0.000    0.001    0.000 typing.py:1748(__getitem__)
        2    0.000    0.000    0.000    0.000 base_events.py:100(_ipaddr_info)
       35    0.000    0.000    0.000    0.000 ipaddress.py:2307(__init__)
      257    0.000    0.000    0.000    0.000 _compiler.py:31(_combine_flags)
      342    0.000    0.000    0.000    0.000 _compiler.py:431(_get_iscased)
        1    0.000    0.000    0.001    0.001 _client.py:517(_redirect_url)
       29    0.000    0.000    0.000    0.000 reprlib.py:12(decorating_function)
       11    0.000    0.000    0.001    0.000 _connection.py:398(_extract_next_receive_event)
       36    0.000    0.000    0.001    0.000 typing.py:806(Optional)
       27    0.000    0.000    0.000    0.000 dataclasses.py:407(_fields_in_init_order)
      312    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
        2    0.000    0.000    0.000    0.000 selector_events.py:129(_read_from_self)
       18    0.000    0.000    0.000    0.000 _asyncio.py:544(_timeout)
        8    0.000    0.000    0.000    0.000 enum.py:1455(_missing_)
       27    0.000    0.000    0.007    0.000 dataclasses.py:1294(wrap)
      227    0.000    0.000    0.000    0.000 {method 'isascii' of 'str' objects}
        1    0.000    0.000    0.000    0.000 cookiejar.py:1599(make_cookies)
        1    0.000    0.000    0.002    0.002 parse.py:1(<module>)
        3    0.000    0.000    0.003    0.001 http11.py:170(_receive_response_headers)
        2    0.000    0.000    0.005    0.002 utils.py:1(<module>)
       53    0.000    0.000    0.000    0.000 ipaddress.py:1930(__init__)
       29    0.000    0.000    0.003    0.000 _eventloop.py:154(get_async_backend)
        8    0.000    0.000    0.000    0.000 _urlparse.py:497(quote)
      140    0.000    0.000    0.000    0.000 {method 'split' of 'str' objects}
        2    0.000    0.000    0.001    0.000 base_events.py:1010(_connect_sock)
        1    0.000    0.000    0.000    0.000 http11.py:152(_send_request_body)
      106    0.000    0.000    0.000    0.000 enum.py:199(__get__)
       31    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1716(path_hook_for_FileFinder)
      311    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:412(__init__)
        1    0.000    0.000    0.000    0.000 _events.py:137(__init__)
       67    0.000    0.000    0.000    0.000 {method 'lower' of 'bytes' objects}
       15    0.000    0.000    0.000    0.000 enum.py:1010(_find_new_)
      142    0.000    0.000    0.000    0.000 dataclasses.py:865(_set_new_attribute)
        1    0.000    0.000    0.043    0.043 formatter.py:1(<module>)
       18    0.000    0.000    0.000    0.000 _weakrefset.py:85(add)
        1    0.000    0.000    0.003    0.003 _models.py:1101(extract_cookies)
        1    0.000    0.000    0.000    0.000 futures.py:391(_call_set_state)
       10    0.000    0.000    0.000    0.000 inspect.py:3287(format)
       31    0.000    0.000    0.000    0.000 inspect.py:2726(__init__)
       52    0.000    0.000    0.000    0.000 _compiler.py:410(_generate_overlap_table)
       45    0.000    0.000    0.000    0.000 typing.py:1599(__mro_entries__)
       26    0.000    0.000    0.000    0.000 selectors.py:21(_fileobj_to_fd)
       86    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
        9    0.000    0.000    0.000    0.000 base_events.py:457(create_future)
       15    0.000    0.000    0.000    0.000 enum.py:483(__prepare__)
        2    0.000    0.000    0.000    0.000 selector_events.py:323(_remove_writer)
       66    0.000    0.000    0.000    0.000 __init__.py:26(__new__)
        1    0.000    0.000    0.090    0.090 element.py:1(<module>)
      197    0.000    0.000    0.000    0.000 _parser.py:76(__init__)
        5    0.000    0.000    0.001    0.000 _urls.py:77(__init__)
        4    0.000    0.000    0.000    0.000 selector_events.py:917(_add_reader)
    38/29    0.000    0.000    0.006    0.000 css_parser.py:732(parse_pseudo_open)
        3    0.000    0.000    0.000    0.000 threading.py:869(__init__)
       63    0.000    0.000    0.000    0.000 dataclasses.py:383(field)
        3    0.000    0.000    0.000    0.000 _models.py:202(keys)
      249    0.000    0.000    0.000    0.000 {built-in method _imp._fix_co_filename}
        8    0.000    0.000    0.000    0.000 _headers.py:205(get_comma_header)
       21    0.000    0.000    0.000    0.000 ipaddress.py:1512(__init__)
      462    0.000    0.000    0.000    0.000 css_types.py:73(__hash__)
        9    0.000    0.000    0.000    0.000 _state.py:275(process_event)
        1    0.000    0.000    0.002    0.002 request.py:344(_parse)
       51    0.000    0.000    0.000    0.000 {method 'append' of 'collections.deque' objects}
        1    0.000    0.000    0.000    0.000 _events.py:82(__init__)
        1    0.000    0.000    0.238    0.238 thread.py:54(run)
       36    0.000    0.000    0.000    0.000 contextlib.py:136(__enter__)
        1    0.000    0.000    0.024    0.024 request.py:1(<module>)
       69    0.000    0.000    0.000    0.000 css_types.py:251(__init__)
        9    0.000    0.000    0.000    0.000 _state.py:318(_fire_state_triggered_transitions)
       11    0.000    0.000    0.024    0.002 _client.py:1485(request)
        1    0.000    0.000    0.003    0.003 ssl.py:1(<module>)
       56    0.000    0.000    0.000    0.000 ipaddress.py:533(_split_addr_prefix)
        1    0.000    0.000    0.000    0.000 dammit.py:734(UnicodeDammit)
       42    0.000    0.000    0.000    0.000 typing.py:2692(overload)
        2    0.000    0.000    0.000    0.000 message.py:529(get_all)
        1    0.000    0.000    0.000    0.000 _asyncio.py:1171(connection_made)
       60    0.000    0.000    0.000    0.000 {built-in method time.monotonic}
       13    0.000    0.000    0.000    0.000 {built-in method _abc._abc_instancecheck}
        3    0.000    0.000    0.002    0.001 _sockets.py:172(try_connect)
       88    0.000    0.000    0.000    0.000 {built-in method _asyncio.current_task}
        2    0.000    0.000    0.019    0.009 _models.py:1(<module>)
        1    0.000    0.000    0.014    0.014 base_events.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _sockets.py:544(getaddrinfo)
       89    0.000    0.000    0.000    0.000 _parser.py:303(checkgroupname)
       24    0.000    0.000    0.000    0.000 weakref.py:414(__getitem__)
     12/1    0.000    0.000    0.000    0.000 functools.py:710(_c3_mro)
        1    0.000    0.000    0.000    0.000 ssl.py:504(set_alpn_protocols)
       10    0.000    0.000    0.000    0.000 events.py:113(__init__)
        3    0.000    0.000    0.001    0.000 selector_events.py:961(_read_ready)
        2    0.000    0.000    0.000    0.000 tls.py:243(extra_attributes)
        1    0.000    0.000    0.000    0.000 mimetypes.py:1(<module>)
       16    0.000    0.000    0.021    0.001 css_parser.py:296(__init__)
       13    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
        1    0.000    0.000    0.000    0.000 selector_events.py:308(_add_writer)
       86    0.000    0.000    0.000    0.000 base_events.py:2051(get_debug)
        2    0.000    0.000    0.000    0.000 _models.py:383(__init__)
        1    0.000    0.000    0.005    0.005 _multipart.py:1(<module>)
      196    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
        2    0.000    0.000    0.000    0.000 connection_pool.py:409(aclose)
       37    0.000    0.000    0.000    0.000 functools.py:541(decorating_function)
        1    0.000    0.000    0.000    0.000 _models.py:516(__init__)
        2    0.000    0.000    0.000    0.000 cookiejar.py:1261(__init__)
       30    0.000    0.000    0.000    0.000 enum.py:942(_get_mixins_)
        1    0.000    0.000    0.000    0.000 {method 'shutdown' of '_socket.socket' objects}
       44    0.000    0.000    0.000    0.000 {method 'popleft' of 'collections.deque' objects}
        2    0.000    0.000    0.002    0.001 _streams.py:1(<module>)
       13    0.000    0.000    0.000    0.000 _asyncio.py:2356(create_cancel_scope)
       86    0.000    0.000    0.000    0.000 __init__.py:305(escape)
      170    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
        1    0.000    0.000    0.001    0.001 _status_codes.py:1(<module>)
        1    0.000    0.000    0.016    0.016 client.py:1(<module>)
       15    0.000    0.000    0.000    0.000 typing.py:1733(__getitem_inner__)
        3    0.000    0.000    0.000    0.000 selector_events.py:260(_ensure_fd_no_transport)
        1    0.000    0.000    0.000    0.000 _asyncio.py:1235(__init__)
        5    0.000    0.000    0.001    0.000 default.py:269(__aiter__)
        3    0.000    0.000    0.000    0.000 weakref.py:194(get)
        2    0.000    0.000    0.000    0.000 _models.py:1084(__init__)
        5    0.000    0.000    0.000    0.000 threading.py:398(notify)
        3    0.000    0.000    0.000    0.000 _connection.py:518(send_with_data_passthrough)
       10    0.000    0.000    0.000    0.000 _connection.py:330(_respond_to_state_changes)
       95    0.000    0.000    0.000    0.000 {method 'isprintable' of 'str' objects}
        2    0.000    0.000    0.016    0.008 _synchronization.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _connection.py:81(_body_framing)
       16    0.000    0.000    0.000    0.000 _readers.py:43(_obsolete_line_fold)
       18    0.000    0.000    0.000    0.000 weakref.py:451(get)
        1    0.000    0.000    0.000    0.000 threading.py:1(<module>)
      284    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:653(has_location)
        1    0.000    0.000    0.000    0.000 _asyncio.py:712(__init__)
        1    0.000    0.000    0.000    0.000 {method 'poll' of 'select.poll' objects}
    28/26    0.000    0.000    0.018    0.001 <frozen importlib._bootstrap_external>:1318(create_module)
        1    0.000    0.000    0.001    0.001 __init__.py:133(BeautifulSoup)
        5    0.000    0.000    0.001    0.000 http11.py:330(__aiter__)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.054    0.054 _client.py:1(<module>)
        2    0.000    0.000    0.002    0.001 _models.py:974(aread)
        1    0.000    0.000    0.000    0.000 selector_events.py:673(_sock_connect_cb)
        1    0.000    0.000    0.000    0.000 selector_events.py:69(_make_socket_transport)
        1    0.000    0.000    0.000    0.000 transports.py:272(__init__)
        8    0.000    0.000    0.000    0.000 selector_events.py:838(is_reading)
        1    0.000    0.000    0.001    0.001 <frozen ntpath>:1(<module>)
        1    0.000    0.000    0.000    0.000 _eventloop.py:56(AsyncBackend)
        1    0.000    0.000    0.022    0.022 css_parser.py:418(CSSParser)
        1    0.000    0.000    0.000    0.000 weakref.py:164(__setitem__)
        2    0.000    0.000    0.002    0.001 subprocess.py:1(<module>)
      249    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1184(__init__)
       11    0.000    0.000    0.000    0.000 __init__.py:1361(getLogger)
        1    0.000    0.000    0.002    0.002 _types.py:1(<module>)
        1    0.000    0.000    0.001    0.001 parse.py:1083(_splittype)
        7    0.000    0.000    0.000    0.000 base_events.py:1938(_add_callback)
       11    0.000    0.000    0.000    0.000 __init__.py:2128(getLogger)
        1    0.000    0.000    0.001    0.001 tasks.py:1(<module>)
      400    0.000    0.000    0.000    0.000 enum.py:1213(__init__)
        2    0.000    0.000    0.025    0.012 connection.py:1(<module>)
       14    0.000    0.000    0.000    0.000 _weakrefset.py:39(_remove)
        1    0.000    0.000    0.000    0.000 _asyncio.py:794(task_done)
        1    0.000    0.000    0.004    0.004 _events.py:1(<module>)
       12    0.000    0.000    0.000    0.000 functools.py:683(_c3_merge)
        2    0.000    0.000    0.001    0.000 http11.py:140(_send_request_headers)
       69    0.000    0.000    0.000    0.000 signal.py:9(<lambda>)
        2    0.000    0.000    0.000    0.000 _client.py:179(aclose)
        1    0.000    0.000    0.000    0.000 element.py:346(PageElement)
        2    0.000    0.000    0.000    0.000 _models.py:371(__init__)
       14    0.000    0.000    0.000    0.000 _compiler.py:394(_bytes_to_codes)
        2    0.000    0.000    0.000    0.000 base_events.py:871(call_soon_threadsafe)
        1    0.000    0.000    0.000    0.000 _client.py:189(__init__)
       39    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
        1    0.000    0.000    0.000    0.000 request.py:271(request_host)
        1    0.000    0.000    0.002    0.002 _readers.py:1(<module>)
       14    0.000    0.000    0.000    0.000 tasks.py:703(sleep)
      248    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1604(<genexpr>)
        2    0.000    0.000    0.004    0.002 connection_pool.py:270(_assign_requests_to_connections)
      104    0.000    0.000    0.000    0.000 {built-in method builtins.all}
